15:44:39	-0.15793,0.233661,0.002556,3.809085,1
15:44:39	-0.22087,0.233661,0.002556,3.809085,1
15:44:39	-0.23728,0.233661,0.002556,3.809085,1
15:44:39	-0.24796,0.233661,0.002556,3.809085,1
15:44:39	-0.23384,0.233661,0.002556,3.809085,1
15:44:39	-0.23995,0.233661,0.002556,3.809085,1
15:44:40	-0.24453,0.233661,0.002556,3.809085,1
15:44:40	-0.23919,0.233661,0.002556,3.809085,1
15:44:40	-0.23232,0.233661,0.002556,3.809085,1
15:44:40	-0.21820,0.233661,0.002556,3.809085,1
15:44:40	-0.20066,0.233661,0.002556,3.809085,1
15:44:40	-0.21134,0.233661,0.002556,3.809085,1
15:44:40	-0.19989,0.233661,0.002556,3.809085,1
15:44:40	-0.18578,0.233661,0.002556,3.809085,1
15:44:41	-0.14839,0.233661,0.002556,3.809085,1
15:44:41	-0.09346,0.233661,0.002556,3.809085,1
15:44:41	0.01144,0.234240,0.004666,6.954406,1
15:44:41	0.24262,0.236925,0.021486,32.020488,1
15:44:41	0.34524,0.240129,0.025630,38.196510,1
15:44:41	0.32807,0.243227,0.024985,37.234767,1
15:44:41	0.33989,0.246406,0.025431,37.899913,1
15:44:41	0.31701,0.249476,0.024560,36.601585,1
15:44:42	0.32807,0.252574,0.024985,37.234767,1
15:44:42	0.30213,0.255571,0.023976,35.732383,1
15:44:42	0.28725,0.258470,0.023379,34.841503,1
15:44:42	0.26551,0.261257,0.022476,33.496856,1
15:44:42	0.25673,0.264020,0.022102,32.938735,1
15:44:42	0.30289,0.267021,0.024007,35.777469,1
15:44:42	0.28992,0.269957,0.023487,35.003070,1
15:44:42	0.26284,0.272730,0.022363,33.327983,1
15:44:43	0.29335,0.275683,0.023626,35.209720,1
15:44:43	0.27314,0.278533,0.022797,33.974723,1
15:44:43	0.24796,0.281226,0.021721,32.370998,1
15:44:43	0.26207,0.284017,0.022331,33.279575,1
15:44:43	0.27237,0.286863,0.022765,33.927234,1
15:44:43	0.27924,0.289721,0.023050,34.352230,1
15:44:43	0.24796,0.292415,0.021721,32.370998,1
15:44:43	0.22698,0.295012,0.020782,30.971189,1
15:44:44	0.21401,0.297535,0.020179,30.073280,1
15:44:44	0.11864,0.299398,0.015025,22.391315,1
15:44:44	-0.07057,0.299398,0.015025,22.391315,1
15:44:44	-0.12055,0.299398,0.015025,22.391315,1
15:44:44	-0.17205,0.299398,0.015025,22.391315,1
15:44:44	-0.16747,0.299398,0.015025,22.391315,1
15:44:44	-0.18692,0.299398,0.015025,22.391315,1
15:44:44	-0.20066,0.299398,0.015025,22.391315,1
15:44:45	-0.20790,0.299398,0.015025,22.391315,1
15:44:45	-0.20333,0.299398,0.015025,22.391315,1
15:44:45	-0.20333,0.299398,0.015025,22.391315,1
15:44:45	-0.20523,0.299398,0.015025,22.391315,1
15:44:45	-0.18235,0.299398,0.015025,22.391315,1
15:44:45	-0.17700,0.299398,0.015025,22.391315,1
15:44:45	-0.18921,0.299398,0.015025,22.391315,1
15:44:45	-0.18235,0.299398,0.015025,22.391315,1
15:44:46	-0.14839,0.299398,0.015025,22.391315,1
15:44:46	-0.11864,0.299398,0.015025,22.391315,1
15:44:46	-0.12207,0.299398,0.015025,22.391315,1
15:44:46	-0.06294,0.299398,0.015025,22.391315,1
15:44:46	0.14916,0.301504,0.016847,25.106592,1
15:44:46	0.30289,0.304480,0.024007,35.777469,1
15:44:46	0.32197,0.307574,0.024751,36.886768,1
15:44:46	0.35935,0.310817,0.026149,38.969501,1
15:44:47	0.36545,0.314087,0.026370,39.299057,1
15:44:47	0.32120,0.317177,0.024722,36.843036,1
15:44:47	0.29755,0.320151,0.023794,35.460647,1
15:44:47	0.29488,0.323088,0.023687,35.301174,1
15:44:47	0.28191,0.325983,0.023160,34.516090,1
15:44:47	0.28801,0.328909,0.023410,34.887744,1
15:44:47	0.28725,0.331832,0.023379,34.841503,1
15:44:47	0.25673,0.334572,0.022102,32.938735,1
15:44:48	0.30213,0.337569,0.023976,35.732383,1
15:44:48	0.28115,0.340461,0.023129,34.469356,1
15:44:48	0.30976,0.343471,0.024277,36.180736,1
15:44:48	0.32578,0.346558,0.024897,37.104652,1
15:44:48	0.27047,0.349394,0.022685,33.808235,1
15:44:48	0.27771,0.352244,0.022987,34.258243,1
15:44:48	0.30137,0.355237,0.023946,35.687236,1
15:44:48	0.25673,0.358000,0.022102,32.938735,1
15:44:49	0.25139,0.360734,0.021871,32.594333,1
15:44:49	0.25216,0.363450,0.021904,32.643756,1
15:44:49	0.26284,0.366246,0.022363,33.327983,1
15:44:49	0.20066,0.368688,0.019540,29.120059,1
15:44:49	0.05150,0.369915,0.009899,14.752522,1
15:44:49	-0.13275,0.369915,0.009899,14.752522,1
15:44:49	-0.22240,0.369915,0.009899,14.752522,1
15:44:49	-0.23995,0.369915,0.009899,14.752522,1
15:44:50	-0.25330,0.369915,0.009899,14.752522,1
15:44:50	-0.25330,0.369915,0.009899,14.752522,1
15:44:50	-0.24453,0.369915,0.009899,14.752522,1
15:44:50	-0.23232,0.369915,0.009899,14.752522,1
15:44:50	-0.22240,0.369915,0.009899,14.752522,1
15:44:50	-0.22087,0.369915,0.009899,14.752522,1
15:44:50	-0.23995,0.369915,0.009899,14.752522,1
15:44:50	-0.23651,0.369915,0.009899,14.752522,1
15:44:51	-0.22164,0.369915,0.009899,14.752522,1
15:44:51	-0.23232,0.369915,0.009899,14.752522,1
15:44:51	-0.17700,0.369915,0.009899,14.752522,1
15:44:51	-0.16670,0.369915,0.009899,14.752522,1
15:44:51	-0.14038,0.369915,0.009899,14.752522,1
15:44:51	-0.04883,0.369915,0.009899,14.752522,1
15:44:51	0.16594,0.372137,0.017769,26.481588,1
15:44:51	0.36698,0.375440,0.026425,39.381015,1
15:44:52	0.35668,0.378670,0.026051,38.824440,1
15:44:52	0.35477,0.381918,0.025981,38.720493,1
15:44:52	0.36355,0.385205,0.026301,39.196369,1
15:44:52	0.36278,0.388489,0.026273,39.155220,1
15:44:52	0.34981,0.391689,0.025799,38.448913,1
15:44:52	0.32311,0.394788,0.024795,36.952270,1
15:44:52	0.31357,0.397841,0.024426,36.402843,1
15:44:52	0.31434,0.400874,0.024456,36.447101,1
15:44:53	0.30480,0.403860,0.024082,35.889945,1
15:44:53	0.28038,0.406747,0.023098,34.422554,1
15:44:53	0.30900,0.409754,0.024247,36.136150,1
15:44:53	0.26017,0.412535,0.022249,33.158248,1
15:44:53	0.26207,0.415326,0.022331,33.279575,1
15:44:53	0.29603,0.418293,0.023733,35.369609,1
15:44:53	0.28458,0.421178,0.023270,34.679180,1
15:44:53	0.27237,0.424024,0.022765,33.927234,1
15:44:54	0.29946,0.427008,0.023870,35.574127,1
15:44:54	0.23232,0.429615,0.021025,31.333436,1
15:44:54	0.17967,0.431926,0.018490,27.555597,1
15:44:54	0.09957,0.433647,0.013764,20.512548,1
15:44:54	-0.03243,0.433647,0.013764,20.512548,1
15:44:54	-0.14382,0.433647,0.013764,20.512548,1
15:44:54	-0.20066,0.433647,0.013764,20.512548,1
15:44:54	-0.21134,0.433647,0.013764,20.512548,1
15:44:55	-0.23232,0.433647,0.013764,20.512548,1
15:44:55	-0.25826,0.433647,0.013764,20.512548,1
15:44:55	-0.25406,0.433647,0.013764,20.512548,1
15:44:55	-0.25063,0.433647,0.013764,20.512548,1
15:44:55	-0.27161,0.433647,0.013764,20.512548,1
15:44:55	-0.26970,0.433647,0.013764,20.512548,1
15:44:55	-0.25559,0.433647,0.013764,20.512548,1
15:44:55	-0.24681,0.433647,0.013764,20.512548,1
15:44:56	-0.26780,0.433647,0.013764,20.512548,1
15:44:56	-0.25673,0.433647,0.013764,20.512548,1
15:44:56	-0.25139,0.433647,0.013764,20.512548,1
15:44:56	-0.23384,0.433647,0.013764,20.512548,1
15:44:56	-0.18578,0.433647,0.013764,20.512548,1
15:44:56	-0.15450,0.433647,0.013764,20.512548,1
15:44:56	-0.06104,0.433647,0.013764,20.512548,1
15:44:56	0.21286,0.436162,0.020125,29.992765,1
15:44:57	0.35668,0.439393,0.026051,38.824440,1
15:44:57	0.37232,0.442720,0.026616,39.666538,1
15:44:57	0.36698,0.446023,0.026425,39.381015,1
15:44:57	0.36965,0.449338,0.026521,39.524036,1
15:44:57	0.33608,0.452474,0.025288,37.686637,1
15:44:57	0.32387,0.455552,0.024824,36.995872,1
15:44:57	0.30556,0.458566,0.024112,35.934833,1
15:44:57	0.31586,0.461606,0.024515,36.535461,1
15:44:58	0.30556,0.464620,0.024112,35.934833,1
15:44:58	0.29870,0.467600,0.023840,35.528778,1
15:44:58	0.27657,0.470444,0.022940,34.187583,1
15:44:58	0.27047,0.473280,0.022685,33.808235,1
15:44:58	0.29068,0.476220,0.023518,35.049098,1
15:44:58	0.24949,0.478943,0.021788,32.470447,1
15:44:58	0.20066,0.481366,0.019540,29.120059,1
15:44:58	0.18425,0.483706,0.018724,27.904417,1
15:44:59	0.04807,0.484902,0.009563,14.252291,1
15:44:59	-0.04082,0.484902,0.009563,14.252291,1
15:44:59	-0.12932,0.484902,0.009563,14.252291,1
15:44:59	-0.19989,0.484902,0.009563,14.252291,1
15:44:59	-0.21286,0.484902,0.009563,14.252291,1
15:44:59	-0.23461,0.484902,0.009563,14.252291,1
15:44:59	-0.23995,0.484902,0.009563,14.252291,1
15:44:59	-0.27161,0.484902,0.009563,14.252291,1
15:45:00	-0.27314,0.484902,0.009563,14.252291,1
15:45:00	-0.27237,0.484902,0.009563,14.252291,1
15:45:00	-0.25139,0.484902,0.009563,14.252291,1
15:45:00	-0.26360,0.484902,0.009563,14.252291,1
15:45:00	-0.23461,0.484902,0.009563,14.252291,1
15:45:00	-0.25483,0.484902,0.009563,14.252291,1
15:45:00	-0.22011,0.484902,0.009563,14.252291,1
15:45:00	-0.19379,0.484902,0.009563,14.252291,1
15:45:01	-0.13619,0.484902,0.009563,14.252291,1
15:45:01	-0.12131,0.484902,0.009563,14.252291,1
15:45:01	-0.04005,0.484902,0.009563,14.252291,1
15:45:01	-0.02518,0.484902,0.009563,14.252291,1
15:45:01	0.10033,0.486615,0.013817,20.590991,1
15:45:01	0.19913,0.489048,0.019465,29.009124,1
15:45:01	0.23995,0.491719,0.021367,31.843788,1
15:45:01	0.28458,0.494605,0.023270,34.679180,1
15:45:02	0.27428,0.497460,0.022845,34.045822,1
15:45:02	0.23995,0.500131,0.021367,31.843788,1
15:45:02	0.25826,0.502858,0.022167,33.036476,1
15:45:02	0.26093,0.505643,0.022282,33.206832,1
15:45:02	0.23651,0.508295,0.021214,31.615152,1
15:45:02	0.21820,0.510842,0.020376,30.366685,1
15:45:02	0.22889,0.513429,0.020869,31.101049,1
15:45:02	0.23308,0.516062,0.021059,31.384847,1
15:45:03	0.23995,0.518733,0.021367,31.843788,1
15:45:03	0.23575,0.521359,0.021180,31.564115,1
15:45:03	0.20180,0.523808,0.019595,29.202987,1
15:45:03	0.23041,0.526425,0.020938,31.204547,1
15:45:03	0.25406,0.529152,0.021987,32.766986,1
15:45:03	0.25406,0.531900,0.021987,32.766986,1
15:45:03	0.23575,0.534548,0.021180,31.564115,1
15:45:03	0.21668,0.537065,0.020305,30.260322,1
15:45:04	0.17548,0.539331,0.018273,27.231925,1
15:45:04	0.03395,0.540336,0.008037,11.978279,1
15:45:04	-0.06104,0.540336,0.008037,11.978279,1
15:45:04	-0.15373,0.540336,0.008037,11.978279,1
15:45:04	-0.21019,0.540336,0.008037,11.978279,1
15:45:04	-0.25673,0.540336,0.008037,11.978279,1
15:45:04	-0.24262,0.540336,0.008037,11.978279,1
15:45:04	-0.26093,0.540336,0.008037,11.978279,1
15:45:05	-0.24186,0.540336,0.008037,11.978279,1
15:45:05	-0.25063,0.540336,0.008037,11.978279,1
15:45:05	-0.23117,0.540336,0.008037,11.978279,1
15:45:05	-0.22774,0.540336,0.008037,11.978279,1
15:45:05	-0.24262,0.540336,0.008037,11.978279,1
15:45:05	-0.24262,0.540336,0.008037,11.978279,1
15:45:05	-0.25406,0.540336,0.008037,11.978279,1
15:45:05	-0.23041,0.540336,0.008037,11.978279,1
15:45:06	-0.20256,0.540336,0.008037,11.978279,1
15:45:06	-0.19799,0.540336,0.008037,11.978279,1
15:45:06	-0.15984,0.540336,0.008037,11.978279,1
15:45:06	-0.01297,0.540336,0.008037,11.978279,1
15:45:06	0.18425,0.542676,0.018724,27.904417,1
15:45:06	0.29679,0.545647,0.023764,35.415157,1
15:45:06	0.31586,0.548687,0.024515,36.535461,1
15:45:06	0.29755,0.551637,0.023794,35.460647,1
15:45:07	0.30022,0.554625,0.023901,35.619415,1
15:45:07	0.31968,0.557683,0.024663,36.755420,1
15:45:07	0.31167,0.560727,0.024352,36.291961,1
15:45:07	0.29870,0.563707,0.023840,35.528778,1
15:45:07	0.27047,0.566543,0.022685,33.808235,1
15:45:07	0.27657,0.569387,0.022940,34.187583,1
15:45:07	0.27237,0.572233,0.022765,33.927234,1
15:45:07	0.23919,0.574899,0.021333,31.793121,1
15:45:08	0.22774,0.577481,0.020817,31.023199,1
15:45:08	0.25139,0.580215,0.021871,32.594333,1
15:45:08	0.21820,0.582762,0.020376,30.366685,1
15:45:08	0.22431,0.585344,0.020659,30.788467,1
15:45:08	0.23499,0.587945,0.021145,31.513002,1
15:45:08	0.23499,0.590588,0.021145,31.513002,1
15:45:08	0.20447,0.593054,0.019724,29.395563,1
15:45:08	0.19989,0.595472,0.019502,29.064645,1
15:45:09	0.19379,0.597872,0.019202,28.617471,1
15:45:09	0.07935,0.599408,0.012287,18.311801,1
15:45:09	-0.04959,0.599408,0.012287,18.311801,1
15:45:09	-0.16480,0.599408,0.012287,18.311801,1
15:45:09	-0.18921,0.599408,0.012287,18.311801,1
15:45:09	-0.20600,0.599408,0.012287,18.311801,1
15:45:09	-0.22850,0.599408,0.012287,18.311801,1
15:45:09	-0.24262,0.599408,0.012287,18.311801,1
15:45:10	-0.25750,0.599408,0.012287,18.311801,1
15:45:10	-0.23041,0.599408,0.012287,18.311801,1
15:45:10	-0.24186,0.599408,0.012287,18.311801,1
15:45:10	-0.24186,0.599408,0.012287,18.311801,1
15:45:10	-0.23232,0.599408,0.012287,18.311801,1
15:45:10	-0.25826,0.599408,0.012287,18.311801,1
15:45:10	-0.25673,0.599408,0.012287,18.311801,1
15:45:10	-0.23461,0.599408,0.012287,18.311801,1
15:45:11	-0.23308,0.599408,0.012287,18.311801,1
15:45:11	-0.19722,0.599408,0.012287,18.311801,1
15:45:11	-0.18158,0.599408,0.012287,18.311801,1
15:45:11	-0.14763,0.599408,0.012287,18.311801,1
15:45:11	0.10300,0.601144,0.013999,20.863218,1
15:45:11	0.23232,0.603772,0.021025,31.333436,1
15:45:11	0.28801,0.606675,0.023410,34.887744,1
15:45:11	0.26284,0.609470,0.022363,33.327983,1
15:45:12	0.22774,0.612072,0.020817,31.023199,1
15:45:12	0.26551,0.614859,0.022476,33.496856,1
15:45:12	0.24872,0.617579,0.021754,32.420761,1
15:45:12	0.27161,0.620420,0.022733,33.879684,1
15:45:12	0.24186,0.623080,0.021452,31.970104,1
15:45:12	0.22507,0.625667,0.020694,30.840785,1
15:45:12	0.25063,0.628397,0.021838,32.544834,1
15:45:12	0.25063,0.631126,0.021838,32.544834,1
15:45:13	0.23041,0.633723,0.020938,31.204547,1
15:45:13	0.20676,0.636182,0.019835,29.559631,1
15:45:13	0.22164,0.638749,0.020536,30.604654,1
15:45:13	0.23919,0.641395,0.021333,31.793121,1
15:45:13	0.22087,0.643957,0.020500,30.551933,1
15:45:13	0.19646,0.646374,0.019334,28.813966,1
15:45:13	0.17548,0.648640,0.018273,27.231925,1
15:45:13	0.19036,0.651019,0.019031,28.362836,1
15:45:14	0.15183,0.653143,0.016997,25.330337,1
15:45:14	0.04273,0.654270,0.009016,13.437190,1
15:45:14	-0.05341,0.654270,0.009016,13.437190,1
15:45:14	-0.14229,0.654270,0.009016,13.437190,1
15:45:14	-0.17090,0.654270,0.009016,13.437190,1
15:45:14	-0.22164,0.654270,0.009016,13.437190,1
15:45:14	-0.24949,0.654270,0.009016,13.437190,1
15:45:14	-0.22011,0.654270,0.009016,13.437190,1
15:45:15	-0.22431,0.654270,0.009016,13.437190,1
15:45:15	-0.21286,0.654270,0.009016,13.437190,1
15:45:15	-0.21553,0.654270,0.009016,13.437190,1
15:45:15	-0.20943,0.654270,0.009016,13.437190,1
15:45:15	-0.21019,0.654270,0.009016,13.437190,1
15:45:15	-0.23842,0.654270,0.009016,13.437190,1
15:45:15	-0.20256,0.654270,0.009016,13.437190,1
15:45:15	-0.23461,0.654270,0.009016,13.437190,1
15:45:16	-0.21134,0.654270,0.009016,13.437190,1
15:45:16	-0.18769,0.654270,0.009016,13.437190,1
15:45:16	-0.14496,0.654270,0.009016,13.437190,1
15:45:16	-0.02022,0.654270,0.009016,13.437190,1
15:45:16	0.17815,0.656553,0.018411,27.438341,1
15:45:16	0.24338,0.659243,0.021520,32.070796,1
15:45:16	0.26207,0.662035,0.022331,33.279575,1
15:45:16	0.28534,0.664947,0.023301,34.725635,1
15:45:17	0.28992,0.667860,0.023487,35.003070,1
15:45:17	0.27581,0.670723,0.022908,34.140396,1
15:45:17	0.22431,0.673306,0.020659,30.788467,1
15:45:17	0.21401,0.675808,0.020179,30.073280,1
15:45:17	0.22011,0.678366,0.020465,30.499118,1
15:45:17	0.21286,0.680881,0.020125,29.992765,1
15:45:17	0.22278,0.683414,0.020589,30.683565,1
15:45:17	0.24605,0.686119,0.021637,32.246253,1
15:45:18	0.22164,0.688686,0.020536,30.604654,1
15:45:18	0.21401,0.691188,0.020179,30.073280,1
15:45:18	0.23499,0.693831,0.021145,31.513002,1
15:45:18	0.25063,0.696561,0.021838,32.544834,1
15:45:18	0.21401,0.699083,0.020179,30.073280,1
15:45:18	0.22431,0.701645,0.020659,30.788467,1
15:45:18	0.20943,0.704140,0.019962,29.749902,1
15:45:18	0.19799,0.706566,0.019409,28.925647,1
15:45:19	0.16747,0.708780,0.017851,26.603065,1
15:45:19	0.09422,0.710453,0.013390,19.954822,1
15:45:19	-0.00687,0.710453,0.013390,19.954822,1
15:45:19	-0.13008,0.710453,0.013390,19.954822,1
15:45:19	-0.17967,0.710453,0.013390,19.954822,1
15:45:19	-0.20523,0.710453,0.013390,19.954822,1
15:45:19	-0.21134,0.710453,0.013390,19.954822,1
15:45:19	-0.20867,0.710453,0.013390,19.954822,1
15:45:20	-0.22164,0.710453,0.013390,19.954822,1
15:45:20	-0.22240,0.710453,0.013390,19.954822,1
15:45:20	-0.19303,0.710453,0.013390,19.954822,1
15:45:20	-0.19799,0.710453,0.013390,19.954822,1
15:45:20	-0.19989,0.710453,0.013390,19.954822,1
15:45:20	-0.19646,0.710453,0.013390,19.954822,1
15:45:20	-0.18769,0.710453,0.013390,19.954822,1
15:45:20	-0.19532,0.710453,0.013390,19.954822,1
15:45:21	-0.16747,0.710453,0.013390,19.954822,1
15:45:21	-0.13542,0.710453,0.013390,19.954822,1
15:45:21	-0.09957,0.710453,0.013390,19.954822,1
15:45:21	-0.06027,0.710453,0.013390,19.954822,1
15:45:21	0.06447,0.711827,0.011076,16.506034,1
15:45:21	0.15526,0.713975,0.017188,25.615133,1
15:45:21	0.25139,0.716709,0.021871,32.594333,1
15:45:21	0.28267,0.719585,0.023192,34.562767,1
15:45:22	0.31357,0.722638,0.024426,36.402843,1
15:45:22	0.26894,0.725466,0.022621,33.712734,1
15:45:22	0.25826,0.728192,0.022167,33.036476,1
15:45:22	0.26818,0.731016,0.022589,33.664878,1
15:45:22	0.27237,0.733862,0.022765,33.927234,1
15:45:22	0.24109,0.736539,0.021418,31.919637,1
15:45:22	0.21477,0.739046,0.020215,30.126838,1
15:45:22	0.20600,0.741520,0.019798,29.505043,1
15:45:23	0.19799,0.743946,0.019409,28.925647,1
15:45:23	0.20447,0.746392,0.019724,29.395563,1
15:45:23	0.23308,0.749025,0.021059,31.384847,1
15:45:23	0.22278,0.751598,0.020589,30.683565,1
15:45:23	0.24186,0.754258,0.021452,31.970104,1
15:45:23	0.21668,0.756796,0.020305,30.260322,1
15:45:23	0.18845,0.759163,0.018936,28.220382,1
15:45:23	0.14496,0.761223,0.016608,24.750909,1
15:45:24	0.13428,0.763205,0.015984,23.821590,1
15:45:24	0.02899,0.764133,0.007427,11.068944,1
15:45:24	-0.06294,0.764133,0.007427,11.068944,1
15:45:24	-0.15640,0.764133,0.007427,11.068944,1
15:45:24	-0.19799,0.764133,0.007427,11.068944,1
15:45:24	-0.22164,0.764133,0.007427,11.068944,1
15:45:24	-0.24605,0.764133,0.007427,11.068944,1
15:45:24	-0.25559,0.764133,0.007427,11.068944,1
15:45:25	-0.25063,0.764133,0.007427,11.068944,1
15:45:25	-0.25559,0.764133,0.007427,11.068944,1
15:45:25	-0.23842,0.764133,0.007427,11.068944,1
15:45:25	-0.24949,0.764133,0.007427,11.068944,1
15:45:25	-0.22164,0.764133,0.007427,11.068944,1
15:45:25	-0.21553,0.764133,0.007427,11.068944,1
15:45:25	-0.20600,0.764133,0.007427,11.068944,1
15:45:25	-0.20600,0.764133,0.007427,11.068944,1
15:45:26	-0.17357,0.764133,0.007427,11.068944,1
15:45:26	-0.19646,0.764133,0.007427,11.068944,1
15:45:26	-0.17205,0.764133,0.007427,11.068944,1
15:45:26	-0.15106,0.764133,0.007427,11.068944,1
15:45:26	-0.13161,0.764133,0.007427,11.068944,1
15:45:26	-0.01640,0.764133,0.007427,11.068944,1
15:45:26	0.19722,0.766535,0.019372,28.869861,1
15:45:26	0.27314,0.769362,0.022797,33.974723,1
15:45:27	0.27924,0.772220,0.023050,34.352230,1
15:45:27	0.27581,0.775084,0.022908,34.140396,1
15:45:27	0.24262,0.777770,0.021486,32.020488,1
15:45:27	0.28191,0.780665,0.023160,34.516090,1
15:45:27	0.24186,0.783325,0.021452,31.970104,1
15:45:27	0.21286,0.785840,0.020125,29.992765,1
15:45:27	0.21820,0.788387,0.020376,30.366685,1
15:45:27	0.21401,0.790889,0.020179,30.073280,1
15:45:28	0.19379,0.793290,0.019202,28.617471,1
15:45:28	0.20066,0.795732,0.019540,29.120059,1
15:45:28	0.20867,0.798203,0.019926,29.695667,1
