20190111,171647,0.00178909301758,0.0147,0.0196
20190111,171647,0.00326609611511,0.0147,0.0196
20190111,171647,0.00474309921265,0.0147,0.0196
20190111,171647,0.00620293617249,0.0098,0.0196
20190111,171647,0.00765609741211,0.0147,0.0196
20190111,171647,0.009113073349,0.0147,0.0196
20190111,171647,0.0105359554291,0.0147,0.0196
20190111,171647,0.0119850635529,0.0147,0.0196
20190111,171647,0.0134139060974,0.0147,0.0196
20190111,171647,0.0148561000824,0.0147,0.0196
20190111,171647,0.0162670612335,0.0147,0.0196
20190111,171647,0.0177209377289,0.0147,0.0196
20190111,171647,0.019189119339,0.0147,0.0196
20190111,171647,0.0206520557404,0.0147,0.0196
20190111,171647,0.0220859050751,0.0147,0.0196
20190111,171647,0.0235199928284,0.0147,0.0196
20190111,171647,0.02494597435,0.0147,0.0196
20190111,171647,0.0264019966125,0.0147,0.0196
20190111,171647,0.0278661251068,0.0147,0.0196
20190111,171647,0.0293710231781,0.0147,0.0196
20190111,171647,0.0308549404144,0.0147,0.0196
20190111,171647,0.032350063324,0.0147,0.0196
20190111,171647,0.0338950157166,0.0147,0.0196
20190111,171647,0.0354211330414,0.0147,0.0196
20190111,171647,0.0369739532471,0.0147,0.0196
20190111,171647,0.0384929180145,0.0147,0.0196
20190111,171647,0.0399930477142,0.0147,0.0244
20190111,171647,0.0415089130402,0.0147,0.0196
20190111,171647,0.0430500507355,0.0147,0.0196
20190111,171647,0.0445930957794,0.0147,0.0196
20190111,171647,0.0461430549622,0.0147,0.0196
20190111,171647,0.0476920604706,0.0147,0.0196
20190111,171647,0.0492401123047,0.0147,0.0196
20190111,171647,0.0525369644165,0.0098,0.0098
20190111,171647,0.0540809631348,0.0147,0.0196
20190111,171647,0.0556111335754,0.0098,0.0196
20190111,171647,0.0571689605713,0.0147,0.0147
20190111,171647,0.058758020401,0.0147,0.0196
20190111,171647,0.0603070259094,0.0147,0.0196
20190111,171647,0.0618529319763,0.0147,0.0196
20190111,171647,0.0633890628815,0.0147,0.0196
20190111,171647,0.0648229122162,0.0098,0.0147
20190111,171647,0.0662839412689,0.0147,0.0196
20190111,171647,0.0677969455719,0.0147,0.0196
20190111,171647,0.0692539215088,0.0147,0.0196
20190111,171647,0.0708010196686,0.0098,0.0147
20190111,171647,0.0723049640656,0.0147,0.0196
20190111,171647,0.0738480091095,0.0147,0.0196
20190111,171647,0.0754110813141,0.0147,0.0196
20190111,171647,0.076956987381,0.0147,0.0196
20190111,171647,0.078467130661,0.0147,0.0196
20190111,171647,0.0799701213837,0.0147,0.0196
20190111,171647,0.0814280509949,0.0098,0.0196
20190111,171647,0.0828759670258,0.0147,0.0196
20190111,171647,0.084331035614,0.0098,0.0196
20190111,171647,0.0857849121094,0.0098,0.0196
20190111,171647,0.0872509479523,0.0147,0.0196
20190111,171647,0.0886991024017,0.0147,0.0196
20190111,171647,0.090136051178,0.0098,0.0196
20190111,171647,0.0915830135345,0.0147,0.0196
20190111,171647,0.0930061340332,0.0098,0.0147
20190111,171647,0.0945429801941,0.0098,0.0196
20190111,171647,0.0960729122162,0.0147,0.0147
20190111,171647,0.0976130962372,0.0147,0.0196
20190111,171647,0.0991539955139,0.0147,0.0196
20190111,171647,0.100697040558,0.0147,0.0196
20190111,171647,0.104598999023,0.0147,0.0196
20190111,171647,0.106444120407,0.0147,0.0196
20190111,171647,0.108078956604,0.0147,0.0196
20190111,171647,0.109621047974,0.0196,0.0196
20190111,171647,0.11115193367,0.0147,0.0196
20190111,171647,0.112822055817,0.0147,0.0196
20190111,171647,0.114359140396,0.0147,0.0196
20190111,171647,0.115912914276,0.0147,0.0196
20190111,171647,0.1174659729,0.0147,0.0244
20190111,171647,0.118995904922,0.0147,0.0196
20190111,171647,0.120546102524,0.0098,0.0196
20190111,171647,0.12205696106,0.0147,0.0196
20190111,171647,0.123606920242,0.0147,0.0196
20190111,171647,0.125128984451,0.0098,0.0147
20190111,171647,0.126672029495,0.0196,0.0196
20190111,171647,0.128221988678,0.0147,0.0196
20190111,171647,0.129774093628,0.0147,0.0196
20190111,171647,0.131329059601,0.0147,0.0196
20190111,171647,0.132848024368,0.0147,0.0196
20190111,171647,0.134400129318,0.0147,0.0196
20190111,171647,0.135934114456,0.0147,0.0244
20190111,171647,0.137465953827,0.0098,0.0196
20190111,171647,0.139033079147,0.0147,0.0196
20190111,171647,0.140556097031,0.0147,0.0196
20190111,171647,0.142100095749,0.0147,0.0196
20190111,171647,0.143589019775,0.0147,0.0196
20190111,171647,0.145128965378,0.0147,0.0196
20190111,171647,0.146667003632,0.0147,0.0244
20190111,171647,0.148203134537,0.0147,0.0196
20190111,171647,0.149748086929,0.0147,0.0196
20190111,171647,0.151298046112,0.0147,0.0196
20190111,171647,0.152841091156,0.0147,0.0196
20190111,171647,0.154361009598,0.0147,0.0196
20190111,171647,0.155904054642,0.0147,0.0196
20190111,171647,0.157455921173,0.0147,0.0196
20190111,171647,0.159788131714,0.0147,0.0196
20190111,171647,0.161344051361,0.0147,0.0196
20190111,171647,0.162895917892,0.0147,0.0196
20190111,171647,0.164443016052,0.0147,0.0196
20190111,171647,0.165986061096,0.0147,0.0147
20190111,171647,0.167520999908,0.0147,0.0196
20190111,171647,0.16899394989,0.0147,0.0196
20190111,171647,0.170542001724,0.0147,0.0147
20190111,171647,0.172090053558,0.0147,0.0147
20190111,171647,0.1736369133,0.0147,0.0196
20190111,171647,0.17519402504,0.0147,0.0196
20190111,171647,0.176715135574,0.0147,0.0147
20190111,171647,0.178265094757,0.0147,0.0196
20190111,171647,0.179774999619,0.0147,0.0196
20190111,171647,0.181328058243,0.0147,0.0196
20190111,171647,0.182864904404,0.0098,0.0196
20190111,171647,0.184427022934,0.0147,0.0196
20190111,171647,0.185977935791,0.0098,0.0196
20190111,171647,0.187541007996,0.0147,0.0196
20190111,171647,0.189095020294,0.0147,0.0196
20190111,171647,0.190623044968,0.0147,0.0196
20190111,171647,0.192172050476,0.0098,0.0147
20190111,171647,0.193692922592,0.0147,0.0196
20190111,171647,0.195255994797,0.0098,0.0196
20190111,171647,0.196764945984,0.0147,0.0196
20190111,171647,0.198307037354,0.0147,0.0196
20190111,171647,0.199846029282,0.0147,0.0196
20190111,171647,0.201394081116,0.0147,0.0196
20190111,171647,0.203259944916,0.0147,0.0196
20190111,171647,0.211637020111,0.0147,0.0196
20190111,171647,0.213196992874,0.0098,0.0196
20190111,171647,0.214754104614,0.0098,0.0196
20190111,171647,0.216293096542,0.0147,0.0147
20190111,171647,0.217828035355,0.0147,0.0196
20190111,171647,0.219378948212,0.0147,0.0196
20190111,171647,0.221004962921,0.0147,0.0196
20190111,171647,0.222547054291,0.0147,0.0147
20190111,171647,0.224052906036,0.0147,0.0244
20190111,171647,0.225603103638,0.0098,0.0147
20190111,171647,0.227147102356,0.0147,0.0196
20190111,171647,0.228706121445,0.0147,0.0196
20190111,171647,0.230250120163,0.0147,0.0147
20190111,171647,0.231770038605,0.0147,0.0196
20190111,171647,0.233314990997,0.0147,0.0196
20190111,171647,0.234846115112,0.0147,0.0196
20190111,171647,0.236387968063,0.0147,0.0196
20190111,171647,0.237934112549,0.0147,0.0196
20190111,171647,0.239623069763,0.0147,0.0196
20190111,171647,0.241142034531,0.0147,0.0196
20190111,171647,0.242662906647,0.0147,0.0196
20190111,171647,0.244179010391,0.0147,0.0196
20190111,171647,0.245712041855,0.0098,0.0244
20190111,171647,0.247266054153,0.0098,0.0244
20190111,171647,0.248816013336,0.0147,0.0244
20190111,171647,0.250368118286,0.0147,0.0196
20190111,171647,0.251804113388,0.0098,0.0147
20190111,171647,0.253350019455,0.0147,0.0147
20190111,171647,0.254900932312,0.0147,0.0196
20190111,171647,0.256448030472,0.0147,0.0196
20190111,171647,0.258001089096,0.0098,0.0196
20190111,171647,0.259552955627,0.0147,0.0196
20190111,171647,0.261101961136,0.0147,0.0196
20190111,171647,0.26265001297,0.0098,0.0196
20190111,171647,0.264168977737,0.0147,0.0196
20190111,171647,0.26571393013,0.0098,0.0147
20190111,171647,0.26727604866,0.0196,0.0196
20190111,171647,0.268803119659,0.0098,0.0196
20190111,171647,0.270352125168,0.0147,0.0196
20190111,171647,0.271888971329,0.0098,0.0147
20190111,171647,0.273399114609,0.0147,0.0196
20190111,171647,0.274930953979,0.0147,0.0196
20190111,171647,0.276484012604,0.0147,0.0196
20190111,171647,0.278012037277,0.0147,0.0196
20190111,171647,0.279571056366,0.0147,0.0196
20190111,171647,0.281054019928,0.0147,0.0196
20190111,171647,0.282503128052,0.0147,0.0196
20190111,171647,0.283966064453,0.0147,0.0196
