1.44007,2422146272,2422157,5.14579
1.49348,2422183720,2422195,5.26547
1.51598,2422221152,2422232,5.38287
1.55222,2422258592,2422269,5.50167
1.54536,2422296032,2422306,5.62020
1.51102,2422333472,2422344,5.74058
1.45686,2422370912,2422381,5.85567
1.48127,2422408352,2422419,5.97486
1.53086,2422445792,2422456,6.09284
1.56367,2422483232,2422494,6.21530
1.58198,2422520672,2422532,6.33847
1.47173,2422558112,2422568,6.45102
1.43320,2422595552,2422606,6.56826
1.38094,2422632992,2422643,6.68031
1.29664,2422670432,2422681,6.79182
1.23903,2422707872,2422718,6.89796
1.29053,2422745312,2422756,7.00921
1.23903,2422782760,2422794,7.11821
1.28786,2422820192,2422831,7.22642
1.23789,2422857632,2422868,7.33251
1.29282,2422895072,2422905,7.44093
1.25811,2422932512,2422943,7.55077
1.17609,2422969952,2422980,7.65418
1.07614,2423007392,2423018,7.75577
1.09178,2423044832,2423055,7.85540
1.06889,2423082272,2423093,7.95665
1.08301,2423119712,2423131,8.05856
1.04372,2423157152,2423168,8.15598
0.95369,2423194592,2423205,8.24909
0.91592,2423232032,2423242,8.34035
0.88693,2423269472,2423280,8.43258
0.99641,2423306912,2423317,8.52776
0.97124,2423344352,2423355,8.62427
1.02350,2423381800,2423393,8.72334
0.96170,2423419232,2423430,8.81685
0.95979,2423456672,2423468,8.91279
0.99298,2423494112,2423504,9.00524
0.91745,2423531552,2423542,9.09904
0.04349,2462093736,2462104,0.07846
0.43450,2463418312,2463429,2.25082
0.11711,2463453352,2463464,0.03087
0.02976,2463477272,2463488,0.04154
0.02899,2463512332,2463523,0.01536
0.02899,2463858696,2463869,0.15183
0.14038,2463882632,2463893,0.17500
0.39330,2463906560,2463918,0.21540
0.60006,2463930496,2463941,0.26132
0.91402,2463955572,2463966,0.32291
1.41299,2463993012,2464004,0.43932
1.75669,2464030452,2464041,0.56570
1.86084,2464067892,2464078,0.69578
1.64492,2464105332,2464116,0.82137
1.97223,2464142772,2464153,0.95528
2.33349,2464180212,2464191,1.10488
2.41283,2464217652,2464228,1.25299
2.40063,2464255092,2464266,1.40472
2.41817,2464292532,2464303,1.55300
2.43725,2464329972,2464340,1.70186
2.58373,2464367412,2464378,1.85927
2.44182,2464404852,2464415,2.00827
2.41550,2464442292,2464453,2.16047
2.62379,2464479728,2464490,2.31493
2.65621,2464517172,2464528,2.47453
2.62112,2464554612,2464565,2.62891
2.61959,2464592052,2464603,2.78741
2.79927,2464629492,2464641,2.95125
2.78286,2464666932,2464677,3.10602
2.63600,2464704372,2464715,3.26501
2.58984,2464741812,2464752,3.41846
2.39033,2464779248,2464790,3.56987
2.38308,2464816692,2464827,3.71707
2.33272,2464854132,2464865,3.86664
2.33005,2464891572,2464902,4.01219
2.36934,2464929012,2464940,4.16293
2.27932,2464966452,2464977,4.30688
2.39376,2465003892,2465014,4.45441
2.34035,2465041332,2465052,4.60423
2.26635,2465078772,2465089,4.74777
2.25452,2465116212,2465127,4.89481
2.30564,2465153652,2465164,5.03960
2.23011,2465191092,2465202,5.18584
2.12024,2465228532,2465240,5.32844
2.04776,2465265972,2465276,5.46120
1.83223,2465303412,2465314,5.59376
1.71817,2465340852,2465351,5.71874
1.68956,2465378288,2465389,5.84604
1.69375,2465415732,2465426,5.97013
1.65713,2465453172,2465464,6.09620
1.61173,2465490612,2465501,6.21725
1.68765,2465528052,2465539,6.34447
1.60372,2465565492,2465576,6.46522
1.54192,2465602932,2465613,6.58362
1.53086,2465640372,2465651,6.70479
1.41756,2465677812,2465688,6.81832
1.48394,2465715252,2465726,6.93761
1.51598,2465752692,2465763,7.05502
1.53162,2465790132,2465801,7.17621
1.47593,2465827572,2465839,7.29518
1.39658,2465865012,2465875,7.40482
1.29664,2465902452,2465913,7.51634
1.35386,2465939892,2465950,7.62728
1.32677,2465977328,2465988,7.74008
1.32372,2466014772,2466025,7.84979
1.29664,2466052212,2466063,7.96130
1.21080,2466089652,2466100,8.06622
1.21080,2466127092,2466138,8.17398
1.21538,2466164532,2466176,8.28194
1.16808,2466201972,2466212,8.38221
1.16197,2466239412,2466250,8.48778
1.05859,2466276852,2466287,8.58588
1.02121,2466314292,2466325,8.68485
0.91325,2466351732,2466362,8.77597
0.84154,2466389172,2466400,8.86581
0.06638,2466426612,2466438,8.89104
0.02174,2467186700,2467197,0.28843
0.02022,2467332924,2467344,0.05387
0.03243,2467356840,2467367,0.06454
0.13619,2467380768,2467391,0.08736
0.11864,2467404704,2467416,0.10956
0.02289,2469219568,2469230,0.70725
0.02632,2469699292,2469709,0.20027
0.10910,2469734332,2469745,0.03064
0.05684,2469758252,2469769,0.04539
0.17281,2469782176,2469792,0.07003
0.08202,2469817228,2469828,0.02657
0.03662,2469841168,2469852,0.03841
0.02289,2470148996,2470160,0.12009
0.07515,2470172916,2470183,0.13633
0.19570,2470196856,2470207,0.16370
0.29679,2470220816,2470232,0.19879
0.43603,2470245864,2470256,0.23963
0.65728,2470283304,2470294,0.31903
0.78050,2470320744,2470331,0.40327
0.85107,2470358184,2470369,0.49361
1.04982,2470395624,2470406,0.59131
1.20928,2470433064,2470444,0.69900
1.24056,2470470508,2470481,0.80521
1.32830,2470507944,2470518,0.91510
1.33707,2470545388,2470556,1.02834
1.29931,2470582824,2470593,1.13703
1.36759,2470620264,2470631,1.25155
1.39467,2470657704,2470668,1.36416
1.32830,2470695144,2470706,1.47702
1.41909,2470732588,2470744,1.59368
1.59609,2470770024,2470780,1.71089
1.61173,2470807468,2470818,1.83522
1.56443,2470844904,2470855,1.95448
1.58389,2470882344,2470893,2.07773
1.56100,2470919784,2470930,2.19686
1.59609,2470957224,2470968,2.32058
1.66133,2470994664,2471005,2.44348
1.68765,2471032104,2471043,2.57070
1.77996,2471069548,2471080,2.69792
1.88678,2471106984,2471117,2.82889
1.94896,2471144428,2471155,2.96561
2.10803,2471181864,2471192,3.10405
2.14923,2471219304,2471230,3.24762
2.19539,2471256744,2471267,3.38890
2.21790,2471294184,2471305,3.53474
2.34035,2471331628,2471343,3.68456
2.49523,2471369064,2471379,3.83111
2.58183,2471406508,2471417,3.98846
2.42695,2471443944,2471454,4.13701
2.48531,2471481384,2471492,4.29139
2.60128,2471518824,2471529,4.44518
2.66995,2471556264,2471567,4.60520
2.62303,2471593704,2471604,4.75963
2.51125,2471631144,2471642,4.91481
2.62303,2471668588,2471680,5.07342
2.68482,2471706024,2471716,5.22544
2.71115,2471743468,2471754,5.38668
2.67720,2471780904,2471791,5.54270
2.61845,2471818344,2471829,5.70116
2.57153,2471855784,2471866,5.85407
2.60128,2471893224,2471904,6.01202
2.41360,2471930668,2471942,6.16416
2.31594,2471968104,2471979,6.30927
2.43381,2472005548,2472016,6.45802
2.26520,2472042984,2472053,6.60153
2.28199,2472080424,2472091,6.74947
2.06264,2472117864,2472128,6.88641
2.07752,2472155304,2472166,7.02756
2.07218,2472192744,2472204,7.16853
2.12024,2472230184,2472241,7.30738
2.12024,2472267628,2472279,7.44997
2.13512,2472305064,2472315,7.58553
2.17708,2472342508,2472353,7.73003
2.21027,2472379944,2472390,7.87179
2.08438,2472417384,2472428,8.01317
1.76013,2472454824,2472465,8.13968
1.60296,2472492264,2472503,8.26366
1.51713,2472529708,2472541,8.38428
1.27031,2472567144,2472578,8.49175
1.07500,2472604588,2472615,8.59062
1.07614,2472642024,2472652,8.68953
1.06737,2472679464,2472690,8.79071
0.24262,2472728024,2472738,0.06093
0.02518,2473187932,2473198,0.18810
0.03319,2473378620,2473390,0.09014
0.05684,2474703236,2474714,0.81347
0.02022,2474860560,2474871,0.05753
0.02022,2474917820,2474929,0.02125
0.03586,2475186332,2475197,0.13079
0.05341,2475210264,2475220,0.14448
0.05837,2475234208,2475245,0.16005
0.03128,2475269288,2475280,0.01595
0.07668,2475293208,2475303,0.03237
0.06714,2475342872,2475354,0.03406
0.10834,2475377932,2475388,0.02884
0.03243,2475412996,2475423,0.01624
0.02174,2475436936,2475448,0.02574
0.02708,2475603828,2475615,0.07083
0.12322,2475627744,2475638,0.09163
0.56878,2475651668,2475662,0.13828
0.87320,2475675616,2475686,0.19608
1.21462,2475700692,2475711,0.26708
1.77234,2475738132,2475749,0.39745
2.75845,2475775572,2475786,0.55582
3.39895,2475813012,2475824,0.73637
3.94179,2475850452,2475860,0.92056
4.31144,2475887892,2475898,1.12390
4.82528,2475925328,2475936,1.33902
5.32120,2475962772,2475973,1.55897
5.62486,2476000208,2476011,1.79123
5.62486,2476037652,2476048,2.01738
5.62486,2476075092,2476086,2.24963
5.62486,2476112532,2476123,2.47578
5.62486,2476149972,2476161,2.70804
5.62486,2476187424,2476198,2.93418
5.62486,2476224852,2476235,3.16033
5.62486,2476262288,2476273,3.39258
5.62486,2476299732,2476310,3.61873
5.62486,2476337172,2476348,3.85099
5.62486,2476374612,2476385,4.07713
5.62486,2476412052,2476423,4.30939
5.62486,2476449492,2476460,4.53553
5.62486,2476486932,2476497,4.76168
5.62486,2476524372,2476535,4.99393
5.62486,2476561812,2476572,5.22008
5.62486,2476599252,2476610,5.45233
5.62486,2476636692,2476647,5.67848
5.62486,2476674132,2476685,5.91074
5.62486,2476711572,2476722,6.13688
5.54665,2476749012,2476760,6.36752
5.21820,2476786464,2476797,6.58533
4.60479,2476823892,2476834,6.78995
4.47089,2476861332,2476872,6.99702
4.44533,2476898772,2476909,7.19806
3.93301,2476936212,2476947,7.39227
3.55077,2476973652,2476984,7.57194
3.23262,2477011092,2477022,7.74802
3.02815,2477048532,2477059,7.91395
2.76532,2477085972,2477096,8.07251
2.27741,2477123408,2477134,8.22030
0.05608,2477160852,2477171,8.24288
0.02022,2539647116,2539658,0.13522
0.04463,2539704392,2539715,0.03103
0.02098,2540562100,2540572,0.31991
0.05226,2540641620,2540652,0.04713
0.06027,2540754484,2540765,0.07149
0.06714,2540778404,2540789,0.08752
0.04196,2540802336,2540813,0.10019
0.05150,2540826260,2540836,0.11364
0.02632,2540851352,2540862,0.12451
0.03243,2540899912,2540910,0.02227
0.08736,2540970728,2540981,0.05408
0.04616,2540994652,2541005,0.06737
0.32311,2541063056,2541074,0.10108
0.07439,2541086972,2541097,0.11724
0.04273,2541122024,2541132,0.01864
0.02022,2541145952,2541157,0.02780
0.02289,2541358920,2541370,0.08305
0.02632,2541382844,2541393,0.09266
0.04005,2541406776,2541417,0.10504
0.13428,2541430696,2541442,0.12865
0.37423,2541455800,2541466,0.16649
0.99489,2541493240,2541504,0.26416
1.44274,2541530680,2541541,0.37870
1.72351,2541568120,2541579,0.50726
2.03746,2541605560,2541616,0.64337
2.00389,2541643000,2541654,0.78199
2.25910,2541680440,2541691,0.92531
2.57420,2541717880,2541728,1.07830
2.49905,2541755320,2541766,1.23311
2.49905,2541792760,2541803,1.38384
2.59861,2541830200,2541841,1.54171
2.79850,2541867640,2541878,1.70122
3.05791,2541905080,2541916,1.87247
3.11360,2541942520,2541954,2.04527
3.15366,2541979960,2541990,2.21002
3.46990,2542017400,2542028,2.39244
3.28641,2542054840,2542065,2.56530
3.27764,2542092276,2542103,2.74260
3.43900,2542129720,2542140,2.91942
3.69345,2542167160,2542178,3.10763
3.65873,2542204600,2542215,3.29002
3.59274,2542242040,2542253,3.47564
3.83536,2542279480,2542290,3.66237
3.92462,2542316920,2542327,3.85127
3.71633,2542354360,2542365,4.04006
3.82734,2542391800,2542402,4.22660
4.02266,2542429240,2542440,4.42302
3.92386,2542466680,2542477,4.61190
3.75753,2542504120,2542515,4.80173
3.69116,2542541560,2542553,4.98987
3.77050,2542579000,2542589,5.17002
3.43824,2542616440,2542627,5.35161
3.27916,2542653880,2542664,5.52428
3.19715,2542691320,2542702,5.69938
3.36500,2542728760,2542739,5.87429
3.21851,2542766200,2542777,6.04998
3.39704,2542803640,2542814,6.22572
3.54734,2542841080,2542852,6.41017
3.29862,2542878520,2542889,6.58335
3.24483,2542915960,2542926,6.75511
3.31693,2542953400,2542964,6.93346
3.35012,2542990840,2543001,7.10799
3.32914,2543028280,2543039,7.28667
3.35546,2543065720,2543076,7.46134
3.35546,2543103160,2543114,7.64072
3.21279,2543140600,2543152,7.81625
2.99611,2543178040,2543188,7.97684
3.09644,2543215480,2543226,8.14916
3.00221,2543252920,2543263,8.31438
2.74891,2543290360,2543301,8.47675
2.53490,2543327800,2543338,8.62856
0.16327,2543365240,2543376,8.66813
0.04730,2543880752,2543891,0.28866
0.02441,2544227052,2544237,0.13932
0.02098,2545496040,2545507,0.47408
0.03853,2545742284,2545753,0.12444
0.02174,2545799544,2545810,0.02166
0.05760,2545834576,2545845,0.02165
0.35935,2545891836,2545902,0.08806
0.11368,2545926880,2545937,0.03041
0.03738,2545950812,2545961,0.04237
0.02174,2545985852,2545996,0.01330
0.02289,2546254384,2546265,0.10488
0.06447,2546278312,2546289,0.12058
0.28382,2546302244,2546313,0.15353
0.49554,2546326192,2546336,0.19526
0.93233,2546351244,2546362,0.25996
2.05234,2546388684,2546399,0.39656
2.49523,2546426124,2546437,0.55125
2.71382,2546463568,2546475,0.71258
2.97665,2546501004,2546511,0.87264
3.35966,2546538448,2546549,1.05214
3.33181,2546575884,2546586,1.22619
3.58587,2546613324,2546624,1.41163
3.74876,2546650764,2546661,1.59625
4.04288,2546688204,2546699,1.79316
3.92462,2546725648,2546737,1.98716
3.87617,2546763084,2546774,2.17489
3.78538,2546800528,2546811,2.36041
3.89601,2546837964,2546848,2.54862
3.78538,2546875404,2546886,2.73915
3.76097,2546912844,2546923,2.92407
4.01999,2546950284,2546961,3.12042
3.95857,2546987724,2546998,3.31013
4.19280,2547025164,2547036,3.51065
4.13100,2547062608,2547074,3.70969
4.27901,2547100044,2547110,3.90161
4.28588,2547137488,2547148,4.10434
4.40681,2547174924,2547185,4.30451
4.40528,2547212364,2547223,4.51005
4.45335,2547249808,2547260,4.71127
4.63874,2547287244,2547298,4.92219
4.77111,2547324688,2547336,5.13610
4.72267,2547362124,2547373,5.34331
4.64942,2547399568,2547410,5.54892
4.39727,2547437004,2547447,5.74887
4.31144,2547474444,2547485,5.95221
4.21454,2547511884,2547522,6.14796
4.19814,2547549324,2547560,6.34861
4.34539,2547586768,2547597,6.54738
4.31296,2547624204,2547635,6.75076
4.11498,2547661648,2547673,6.94941
3.86320,2547699084,2547709,7.13176
3.46113,2547736528,2547747,7.31395
3.25284,2547773964,2547784,7.48592
2.94499,2547811404,2547822,7.65398
2.36591,2547848844,2547859,7.80065
2.00809,2547886284,2547897,7.93942
1.86542,2547923728,2547935,8.07317
1.89097,2547961164,2547972,8.20429
1.66400,2547998608,2548009,8.32729
1.64149,2548036044,2548046,8.44946
1.47250,2548073484,2548084,8.56829
0.43336,2548110924,2548121,8.63106
0.02441,2548148364,2548159,8.64636
0.02518,2548552716,2548563,0.16520
0.03319,2549777232,2549788,0.57512
0.02365,2550223596,2550234,0.17676
0.03052,2550247536,2550258,0.18757
0.03243,2550271472,2550282,0.19871
0.10910,2550306556,2550318,0.03064
0.04196,2550341604,2550352,0.01795
0.06027,2550376676,2550387,0.02214
0.03319,2550567360,2550578,0.08967
0.07324,2550591272,2550602,0.10641
0.07782,2550615216,2550626,0.12366
0.07935,2550639152,2550649,0.14036
0.04196,2550675336,2550686,0.01953
0.04120,2550712780,2550723,0.01935
0.02365,2550739100,2550750,0.03006
0.02174,2551043396,2551054,0.11552
0.10567,2551067316,2551077,0.13479
0.49554,2551091268,2551102,0.18015
0.96857,2551115220,2551126,0.24102
1.31037,2551140252,2551151,0.31477
1.54116,2551177692,2551188,0.43314
1.83223,2551215136,2551226,0.56570
2.01267,2551252572,2551263,0.70097
2.10460,2551290012,2551301,0.84304
2.42161,2551327452,2551337,0.98741
2.32471,2551364892,2551375,1.13673
2.55322,2551402332,2551413,1.29321
2.68139,2551439772,2551450,1.44934
2.94728,2551477212,2551488,1.61747
3.28450,2551514656,2551525,1.79027
3.29328,2551552092,2551563,1.96799
3.48287,2551589532,2551600,2.14594
3.59770,2551626972,2551638,2.33169
3.55802,2551664416,2551675,2.51155
3.47333,2551701852,2551712,2.68926
3.50538,2551739292,2551750,2.87261
3.61410,2551776736,2551787,3.05388
3.40696,2551814172,2551825,3.23464
3.36385,2551851612,2551862,3.40952
3.53513,2551889052,2551900,3.59365
3.39208,2551926496,2551937,3.76926
3.44511,2551963932,2551974,3.94625
3.28985,2552001372,2552012,4.12387
3.31617,2552038812,2552049,4.29751
3.39361,2552076252,2552087,4.47791
3.27115,2552113692,2552124,4.65037
3.19104,2552151136,2552162,4.82531
3.21851,2552188572,2552199,4.99637
3.37186,2552226012,2552237,5.17619
3.27764,2552263456,2552274,5.34882
3.14031,2552300892,2552311,5.51780
3.19295,2552338336,2552349,5.69278
3.13268,2552375772,2552386,5.86155
3.12047,2552413212,2552424,6.03454
3.10674,2552450656,2552461,6.20261
3.14908,2552488092,2552499,6.37639
2.90951,2552525536,2552536,6.53904
2.86412,2552562972,2552573,6.70041
2.83703,2552600412,2552611,6.86536
2.81147,2552637852,2552648,7.02524
2.64057,2552675296,2552686,7.18437
2.46433,2552712732,2552723,7.33406
2.48264,2552750176,2552761,7.48836
2.54253,2552787612,2552798,7.64040
2.44182,2552825052,2552836,7.79343
2.29496,2552862500,2552873,7.93788
2.34913,2552899932,2552910,8.08403
2.53376,2552937372,2552948,8.23991
2.43725,2552974816,2552985,8.38877
2.14313,2553012252,2553023,8.53213
1.94629,2553049696,2553060,8.66516
0.07057,2553087132,2553098,8.69117
0.02174,2553547068,2553558,0.17481
0.07172,2553570996,2553581,0.19068
0.04196,2553750548,2553761,0.09502
0.06218,2554408172,2554419,0.42285
0.02022,2554509908,2554520,0.03701
0.04997,2554778432,2554789,0.15497
0.04196,2555491628,2555502,0.37640
0.06218,2555515548,2555526,0.39182
0.09689,2555539496,2555550,0.41107
0.09880,2555563436,2555574,0.43052
0.09422,2555588492,2555599,0.45029
0.14153,2555625928,2555636,0.48616
0.03319,2555674496,2555685,0.02300
0.02708,2556345648,2556356,0.28459
0.04120,2556369568,2556380,0.29714
0.24605,2556393512,2556404,0.32782
0.50851,2556417456,2556428,0.37193
0.94263,2556442508,2556453,0.43448
1.78492,2556479952,2556490,0.56187
2.16907,2556517392,2556528,0.70610
2.31785,2556554832,2556565,0.85127
2.65354,2556592272,2556603,1.01079
2.68406,2556629712,2556640,1.16701
2.80041,2556667152,2556678,1.33089
3.06058,2556704592,2556716,1.50221
3.19715,2556742032,2556752,1.66810
3.35889,2556779472,2556790,1.84757
3.53170,2556816912,2556827,2.02677
3.69497,2556854352,2556865,2.21501
3.65949,2556891792,2556902,2.39742
3.42947,2556929232,2556940,2.57877
3.30816,2556966676,2556978,2.75689
3.60647,2557004112,2557015,2.93797
3.69116,2557041552,2557052,3.12116
3.70031,2557078992,2557089,3.30459
3.64309,2557116432,2557127,3.49150
3.66560,2557153872,2557164,3.67406
3.49851,2557191312,2557202,3.85723
3.59693,2557228752,2557239,4.03807
3.26848,2557266192,2557277,4.21512
3.27420,2557303632,2557315,4.39232
3.24750,2557341072,2557351,4.55951
3.30816,2557378512,2557389,4.73763
3.26505,2557415952,2557426,4.90992
3.26123,2557453392,2557464,5.08677
3.11017,2557490832,2557501,5.25493
3.07088,2557528272,2557539,5.42654
3.16854,2557565716,2557577,5.60086
3.12200,2557603152,2557614,5.76934
3.03616,2557640592,2557651,5.93549
3.12543,2557678032,2557688,6.10406
3.14298,2557715472,2557726,6.27767
3.25780,2557752912,2557763,6.44978
3.22461,2557790352,2557801,6.62563
3.19181,2557827792,2557838,6.79599
3.02129,2557865232,2557876,6.96621
2.89616,2557902672,2557914,7.13286
2.74014,2557940112,2557950,7.28644
2.56352,2557977552,2557988,7.44323
2.41970,2558014992,2558025,7.59156
2.33005,2558052432,2558063,7.74104
2.20417,2558089872,2558100,7.88260
2.06989,2558127312,2558138,8.02350
1.90166,2558164756,2558176,8.15854
2.00465,2558202192,2558213,8.29355
2.05844,2558239632,2558251,8.43405
1.73381,2558277072,2558287,8.55621
1.54612,2558314512,2558325,8.67798
1.17609,2558351952,2558362,8.78138
0.04730,2558411632,2558423,0.03419
0.04120,2580965920,2580976,0.33896
0.08278,2580989840,2581001,0.35750
0.06104,2581013776,2581024,0.37214
0.06027,2581582408,2581593,0.36000
0.04005,2581661912,2581672,0.04075
0.02899,2583242188,2583252,0.69331
0.07324,2583266124,2583277,0.71075
0.02174,2583534692,2583545,0.10184
0.25597,2583558604,2583569,0.13314
0.07172,2583593676,2583604,0.02416
0.04005,2583617616,2583628,0.03653
0.02976,2584130724,2584141,0.22805
0.10910,2584154648,2584165,0.24848
0.33913,2584178584,2584189,0.28450
0.51652,2584202512,2584213,0.32895
0.74197,2584227600,2584239,0.38666
1.04295,2584265036,2584275,0.48141
1.16121,2584302476,2584313,0.58694
1.19860,2584339912,2584350,0.69133
1.22148,2584377360,2584388,0.79956
1.17609,2584414792,2584425,0.90297
1.45686,2584452232,2584463,1.02117
